D_R,poly_id,objectid,geoid,Violent,Property,SqMi,VCDensity,vclag,PCDensity,pclag,TractID,Id2,Total_Pop,PAIProp,OccuProp,OwnerProp,Inc75K_,MandFHH_ch,Unemployed,ForeignPro,HispProp,SSIProp,BelowProp,BAup,EthnHerter,SameProp,Shape_Leng,Shape_Area,FAC1_1,FAC2_1,FAC3_1,FAC4_1
 ,228,228,55079000202,106,128,3.04301211333,34.833906686,72.4285714,42.0635854321,72.2857143,55079000202,55079000202,6757,.02578565673,.08844596699,.535455278,.3787268332,.21462829736,.29294508501,.07902915495,.07370134675,.08944399678,.12328767123,.292115984,.58049340859,.8546723301,42446.9054369,84833969.5525,-.517202134075196,-.308062166878079,.615397009503381,-.234944590419404
 ,229,229,55079010600,26,37,.11226117779,231.602772319,47.8333333,329.588560608,74.6666667,55079010600,55079010600,1314,.04585152838,.08347826087,.35589519651,.19213973799,.3801369863,.32142857143,.09512937595,.21156773212,.096069869,.2576419214,.251629726,.67113325874,.6299151889,7729.63717846,3129649.49984,-.081903500046746,.0668551873483776,-.753613090492142,-.446940447739971
 ,230,230,55079008000,28,109,.12586546816,222.459745388,46.3333333,866.004008831,74.5,55079008000,55079008000,1964,.02668213457,.09515996719,.2505800464,.15197215777,.38644067797,.14783180026,.02443991853,.03615071283,.0464037123,.27842227378,.370528109,.56752346722,.73244490005,7952.32259107,3508913.83143,-.534941693218313,-.467490171539682,-1.09407839389132,-.287320997552918
 ,231,231,55079007900,22,84,.21267236748,103.445502869,32,394.973738225,99.75,55079007900,55079007900,2223,.00844772967,.10897875257,.2671594509,.23864836325,.28518518519,.24428223844,.03058929375,.09626630679,.00844772967,.15311510032,.505866115,.37787098402,.63443289652,11916.8498837,5928941.61287,-1.01445607311448,-.464494093288191,-1.1479317035811,.204219003304971
 ,232,232,55079160100,4,16,.05553493344,72.026736187,46,288.106944748,100,55079160100,55079160100,6672,.02331245651,.06832298137,.62700069589,.36499652053,.08791832104,.33689538808,.07449040767,.10866306954,.05462769659,.13848295059,.240350511,.23479348266,.87677868604,10268.3257265,1548218.89535,-.668655994224374,-.175940498240487,.886321415974657,-.617520887290748
 ,233,233,55079005200,18,44,.26273781737,68.5093610827,75.4,167.467327091,107.6,55079005200,55079005200,1584,.0193452381,.12278308322,.63244047619,.26636904762,.25490196078,.40342679128,.03851010101,.05555555556,.07589285714,.04910714286,.231192661,.5396695012,.86658114176,10827.9031634,7324680.66787,-.203796060879156,-.499300822724312,.976690795041771,-.0488881703471214
 ,234,234,55079014800,68,60,.13211705118,514.695108566,62.6666667,454.142742852,48.1666667,55079014800,55079014800,2077,.04444444444,.11169102297,.04938271605,.0950617284,.28985507246,.446306967,.11651420318,.11988444872,.10740740741,.49382716049,.36803653,.67675731335,.588350465,8612.75352573,3683197.26632,.471721573494489,.00622690798096243,-1.750509977888,.806424558454757
 ,235,235,55079080400,0,0,.02316905414,0,59.6666667,0,142.3333333,55079080400,55079080400,3240,.02431962942,.17690140845,.29357266937,.25825130284,.18505942275,.35316499481,.23364197531,.06543209877,.10654313839,.29994209612,.593147752,.41339982472,.68926905132,7117.01190197,645913.575307,-.307186263180882,.404868834917213,-.854741015857868,1.99029989303875
 ,236,236,55079007700,31,104,.27347091544,113.357575703,26.375,380.296383003,90.375,55079007700,55079007700,3396,.00601092896,.18813825609,.14808743169,.20327868853,0,.19335163159,.0371024735,.06802120141,.00601092896,.26885245902,.667383127,.20327767303,.48287161156,11686.6577959,7623901.07241,-1.41261815748204,-.394264539041008,-2.40707249416104,1.80970763136113
 ,237,237,55079017400,82,83,.12606643425,650.450696777,104.8333333,658.383022347,118.3333333,55079017400,55079017400,3169,.03804994055,.07332722273,.29845422116,.09512485137,.39907550077,.41199226306,.30766803408,.75291890186,.14863258026,.41379310345,.045781557,.57998592192,.85105008078,8185.35885813,3514516.42214,.4967943670698,2.66323397820571,-.184495072828255,-.67320058790557
 ,238,238,55133200400,0,0,.07521276004,0,42,0,84,55133200400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5996.53173189,2096803.02201,-2.58605839541087,-.310096245268408,-4.63166978240905,-3.20704592104683
 ,239,239,55133200202,0,0,.00278465868,0,115.5,0,121,55133200202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779.18112455,77631.5179817,-2.58605839541087,-.310096245268408,-4.63166978240905,-3.20704592104683
