D_R	poly_id	objectid	geoid	Violent	Property	SqMi	VCdensity	vclag	PCdensity	pclag	TractID	Id2	Total_Pop	PAIProp	OccuProp	OwnerProp	MandFHH_ch	ForeignPro	EthnHerter	HispProp	Unemployed_Fixed	Inc75K_	BAup	SSIProp	BelowProp	SameProp	Shape_Leng	Shape_Area	FAC1_1	FAC2_1	FAC3_1
 	404	404	17031380200	16	57	0.083064882	192.6205113	44.3333333	686.2105715	99	17031380200	17031380200	1845	0.043589744	0.25	0.11965812	0.166204986	0.030352304	0.13410918	0.033062331	0.024346793	0.088888889	0.293183322	0.156410256	0.361538462	0.855826558	7066.917251	2315706.737	0.908293965	-1.040893235	-0.594747875
 	405	405	17031380500	24	19	0.073921887	324.667038	34.2857143	257.0280717	56.5714286	17031380500	17031380500	800	0.108196721	0.13253012	0	0.579710145	0.00375	0.017384375	0.005	0.179001721	0.059016393	0.106329114	0.232786885	0.521311475	0.8975	6845.550155	2060815.683	2.071645252	-1.039166664	-1.205226322
 	406	406	17031380700	17	44	0.094398221	180.0881388	30	466.110477	49.4	17031380700	17031380700	1243	0.038990826	0.06122449	0.107798165	0.358565737	0.03378922	0.240807249	0.026548673	0.098375451	0.208715596	0.143468951	0.139908257	0.240825688	0.820595334	6617.934982	2631660.848	0.99154966	-0.637902631	-0.507314539
 	407	407	17031381200	33	60	0.099830951	330.5588057	42.1666667	601.0160103	78.5	17031381200	17031381200	1792	0.010648596	0.208866995	0.315585673	0.226950355	0.037946429	0.220846059	0.016183036	0.03557047	0.336882865	0.372648336	0.0803485	0.228460794	0.845759818	6776.769438	2783116.057	-0.198000423	-0.768695654	-0.45567724
 	408	408	17031381400	58	99	0.122279738	474.3222478	22.5714286	809.6190092	39.2857143	17031381400	17031381400	1660	0.086309524	0.067024129	0.269345238	0.297450425	0.004819277	0	0	0.0954323	0.212797619	0.194274029	0.110119048	0.21875	0.899515739	9140.622507	3408949.8	0.733118382	-0.749007093	0.005329987
 	409	409	17031381500	18	22	0.041961584	428.9637907	22.6	524.2890776	47	17031381500	17031381500	341	0.04	0	0.152	0.442857143	0.014662757	0.228119813	0.055718475	0.101167315	0.296	0.195454545	0.2	0.4	0.527859238	4863.637128	1169817.135	1.082062101	-0.731901875	-1.843817669
 	410	410	17031381700	6	7	0.075988012	78.95982329	49.8571429	92.11979384	81	17031381700	17031381700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6889.690967	2118415.72	-0.697235663	0.579478499	-4.327634758
 	411	411	17031381800	54	66	0.123312502	437.9118025	38.4	535.2255364	60.6	17031381800	17031381800	1034	0.029795158	0.23800738	0.173184358	0.316384181	0.035783366	0.105251245	0.000967118	0.046943231	0.255121043	0.275549806	0.068901304	0.236499069	0.786266925	7818.533712	3437741.503	0.132862727	-0.721976612	-1.092622906
 	412	412	17031381900	15	35	0.066679297	224.9573791	57	524.9005513	90.2	17031381900	17031381900	1282	0.062730627	0.146126761	0.36900369	0.263779528	0.012480499	0.178086843	0.023400936	0.069259962	0.269372694	0.329142857	0.114391144	0.284132841	0.943037975	5491.43446	1858904.691	0.538211362	-1.013241217	0.33722476
 	413	413	17031390100	20	67	0.325426374	61.45783385	31	205.8837434	79.8	17031390100	17031390100	1464	0.052117264	0.078167116	0.438110749	0.26	0.052595628	0.33992365	0.036202186	0.032608696	0.495114007	0.486965589	0.083061889	0.164495114	0.952348066	12727.74734	9072330.324	-0.057253815	-0.882260316	0.702872924
 	414	414	17031390200	29	57	0.117300277	247.2287438	34.5	485.9323584	80	17031390200	17031390200	1718	0	0.127368421	0.550295858	0.281622912	0.050640279	0.396342364	0.003492433	0.07329463	0.501775148	0.565975104	0.081656805	0.168047337	0.86035503	7585.915016	3270130.947	-0.518094732	-0.966069778	0.358283375
 	415	415	17031390300	50	79	0.126279347	395.9475662	38.5714286	625.5971545	89.5714286	17031390300	17031390300	2830	0.035441279	0.107212476	0.109103544	0.581749049	0.024381625	0.212022001	0.018374558	0.131824889	0.112578179	0.336373391	0.125086866	0.370396108	0.757200146	7957.998917	3520452.058	1.074457501	-0.695296595	-1.482533215
 	416	416	17031390400	52	118	0.125993065	412.7211284	41.3333333	936.5594836	72.6666667	17031390400	17031390400	2509	0.073170732	0.194419442	0.233449477	0.291079812	0.035073735	0.270749018	0.015942607	0.080328617	0.233449477	0.3503861	0.139372822	0.298954704	0.812975571	7954.254057	3512471.016	0.625191208	-1.027110372	-0.662153348
 	417	417	17031390500	17	48	0.12607456	134.8408429	26.8571429	380.7270859	60.4285714	17031390500	17031390500	1462	0.006887052	0.184852375	0.269972452	0.053872054	0.110807114	0.44573004	0.042407661	0.051136364	0.338842975	0.667964946	0.077134986	0.260330579	0.68125855	7953.19798	3514742.967	-0.538737776	-0.577275785	-1.221687256
 	418	418	17031390600	18	52	0.125345122	143.6035138	20.5714286	414.8545955	61.7142857	17031390600	17031390600	1829	0.015568862	0.166330645	0.464670659	0.2	0.11481684	0.585465442	0.024603609	0.045272969	0.517365269	0.78971604	0.063473054	0.178443114	0.79580574	7864.561445	3494407.479	-0.738365617	-0.878411132	-0.203845041
 	419	419	17031390700	41	126	0.236150104	173.6183865	15.75	533.558944	56.75	17031390700	17031390700	5377	0	0.173431734	0.357773045	0.096676737	0.25311512	0.61721712	0.025850846	0.052673425	0.351080012	0.681432611	0.021904472	0.193185275	0.753239437	11439.06941	6583460.718	-0.566708444	-0.214030627	-0.503451715
 	420	420	17031400300	83	130	0.565445651	146.7868749	49.9	229.9071535	94.6	17031400300	17031400300	1347	0.117540687	0.233261339	0.17721519	0.542274052	0.010393467	0.176196767	0.055679287	0.15963512	0.141048825	0.170918367	0.081374322	0.365280289	0.602918587	19904.22109	15763656.97	0.92303324	-0.781679181	-2.145002936
 	421	421	17031400400	57	95	0.126238122	451.5276288	61	752.546048	105	17031400400	17031400400	1886	0.078571429	0.119751166	0.215714286	0.412658228	0	0.031458849	0.014846235	0.189265537	0.152857143	0.213143872	0.088571429	0.288571429	0.834412082	7956.951057	3519302.79	0.877272109	-0.752402714	-0.632141081
 	422	422	17031400500	73	116	0.125931185	579.6816717	61.75	921.1379988	99	17031400500	17031400500	1986	0.032467532	0.19047619	0.150649351	0.561712846	0	0.045716541	0.006042296	0.168627451	0.038961039	0.152952565	0.142857143	0.392207792	0.777945619	7955.149771	3510745.912	1.158926571	-0.810333979	-1.408522503
 	423	423	17031400800	91	165	0.190475581	477.7515279	79.4	866.2527704	118.4	17031400800	17031400800	2847	0.053685168	0.110352673	0.041856233	0.570552147	0	0.210678203	0.015454865	0.075661376	0.050955414	0.163239875	0.183803458	0.514103731	0.90954416	9299.408953	5310133.205	1.825517792	-0.885221978	-0.958618625
 	424	424	17031410100	18	84	0.088199692	204.0823463	24	952.3842827	76.5	17031410100	17031410100	2025	0.010961214	0.166808511	0.23777403	0.133838384	0.250864198	0.675850633	0.188148148	0.067172264	0.284148398	0.704471808	0.065767285	0.293423272	0.76996008	8082.514028	2458856.446	-0.343144262	0.154183155	-1.207999934
 	425	425	17031410200	7	24	0.025140072	278.4399394	20.75	954.6512207	71.25	17031410200	17031410200	1562	0	0.144542773	0.147192716	0.106060606	0.300896287	0.654457416	0.129961588	0.046775337	0.215477997	0.703786192	0.019726859	0.279210926	0.604993598	3767.737971	700862.1674	-0.279652088	0.341358482	-1.81635468
 	426	426	17031410500	19	86	0.101488166	187.2139455	38.8	847.3894377	74.8	17031410500	17031410500	2463	0.028887001	0.111975117	0.281223449	0.280519481	0.136012992	0.650741819	0.06861551	0.052818464	0.34324554	0.688602442	0.039932031	0.344095157	0.714985708	6985.109788	2829316.372	-0.014072865	-0.4456501	-1.098958613
 	427	427	17031410600	8	53	0.097518024	82.03611691	13.6666667	543.4892745	51.1666667	17031410600	17031410600	2643	0.010204082	0.077625571	0.344155844	0	0.157396897	0.635266251	0.089670829	0.024305556	0.27458256	0.691489362	0.013914657	0.354359926	0.726267632	6854.445516	2718635.599	-0.286549709	-0.150598763	-0.67220517
 	428	428	17031410700	24	82	0.100463984	238.8915808	13.2857143	816.212901	53.5714286	17031410700	17031410700	2015	0.013104839	0.223602484	0.284274194	0.031496063	0.253101737	0.606632884	0.067990074	0.059118795	0.248991935	0.757692308	0.008064516	0.275201613	0.7250499	6889.019228	2800763.934	-0.730934598	0.029280705	-1.337683419
 	429	429	17031410800	28	99	0.096435748	290.3487626	16.8571429	1026.590268	64.4285714	17031410800	17031410800	2987	0.028711057	0.091530055	0.284667074	0.26394052	0.234348845	0.704584502	0.079343823	0.038552321	0.273060476	0.702002931	0.04825901	0.245571167	0.793859649	7556.834497	2688463.593	-0.011288447	-0.086192567	-0.697555044
 	430	430	17031410900	26	76	0.149672604	173.7124854	23.6666667	507.7749573	85	17031410900	17031410900	3078	0.023036031	0.092190253	0.414648553	0.077235772	0.171864847	0.62754299	0.098765432	0.03381459	0.300649734	0.770513977	0.055522741	0.184288246	0.746322328	9858.169485	4172616.026	-0.493754553	-0.280481066	-0.427868384
 	431	431	17031411000	25	72	0.322669167	77.47873848	20.25	223.1387668	76.25	17031411000	17031411000	3128	0.006090808	0.169767442	0.507751938	0.071428571	0.170716113	0.602989928	0.084079284	0.038145347	0.454042082	0.76307321	0	0.107419712	0.618925831	14638.16318	8995464.121	-1.054931471	-0.450628382	-0.572169634
 	432	432	17031411100	9	87	0.109290249	82.34952386	21.6	796.0453973	58.8	17031411100	17031411100	2239	0	0.100775194	0.520334928	0.09375	0.241179098	0.397788324	0.050915587	0.014293277	0.594497608	0.952488688	0	0.092105263	0.734171531	9943.705185	3046825.101	-1.191820992	-0.392271364	-0.008511671
 	433	433	17031411200	9	26	0.155390277	57.91868185	17.1428571	167.3206365	69.7142857	17031411200	17031411200	1681	0.006648936	0.162629758	0.502659574	0.138686131	0.232599643	0.557841587	0.033908388	0.030133146	0.519946809	0.865979381	0	0.244680851	0.797110175	9157.977137	4332014.962	-0.888692528	-0.436702732	-0.167047776
 	434	434	17031420100	18	43	0.324468574	55.47532631	41.8	132.5243906	102.8	17031420100	17031420100	1331	0.048648649	0.132411067	0.058108108	0.290657439	0.024793388	0.225520882	0.012772352	0.030109489	0.102702703	0.199363733	0.236486486	0.343243243	0.867768595	15729.9081	9045628.499	1.350827757	-1.005968686	-0.608034972
 	435	435	17031420200	28	54	0.107413511	260.6748426	29.4285714	502.7300535	81.4285714	17031420200	17031420200	1688	0.038897893	0.109777015	0.29821718	0.397727273	0.043246446	0.486744317	0.024881517	0.06431853	0.212317666	0.490307868	0.081037277	0.330632091	0.821279139	7252.237818	2994504.839	0.665036899	-0.860551026	-0.396105915
 	436	436	17031420300	12	50	0.094645082	126.7894724	38.1666667	528.2894682	82.1666667	17031420300	17031420300	2625	0.047976012	0.098196393	0.236881559	0.230483271	0.131809524	0.652892154	0.061333333	0.076260763	0.262368816	0.580576307	0.023988006	0.31934033	0.659030164	6644.678122	2638542.897	0.256648159	-0.411191737	-1.108974473
 	437	437	17031420400	30	49	0.094647817	316.9645222	66.3333333	517.7087196	117.6666667	17031420400	17031420400	1180	0.023255814	0.052980132	0.126453488	0.271111111	0.066101695	0.569500144	0.054237288	0.074552684	0.168604651	0.446096654	0.161337209	0.479651163	0.748281787	6629.455277	2638619.139	1.025713919	-0.659491543	-1.105446537
 	438	438	17031420500	49	97	0.09497682	515.9153578	71.5	1021.301831	118.6666667	17031420500	17031420500	1704	0.049429658	0.198	0.182509506	0.248447205	0.074530516	0.0924282	0.077464789	0.146472393	0.153358682	0.197170645	0.081115336	0.299112801	0.853286385	6643.29586	2647791.183	0.63043704	-0.490713691	-0.582602509
 	439	439	17031420600	62	104	0.094060206	659.1522888	79.1666667	1105.674807	125	17031420600	17031420600	2017	0.073993471	0.216549296	0.146898803	0.453539823	0.012890431	0.136583217	0.035696579	0.140131579	0.085963003	0.181818182	0.133841132	0.486398259	0.740554156	6617.173806	2622237.554	1.311418787	-0.938981999	-1.448061573
 	440	440	17031420700	165	221	0.251180021	656.899379	64	879.847047	98.1	17031420700	17031420700	3269	0.066777963	0.102011494	0.170283806	0.320872274	0.041602937	0.130622482	0.01009483	0.154106689	0.075959933	0.157652474	0.223706177	0.454924875	0.8478125	10584.45665	7002469.095	1.660391121	-0.996963798	-0.419681091
 	441	441	17031420800	78	145	0.134214942	581.1573519	65.1428571	1080.356616	105.8571429	17031420800	17031420800	2077	0.043969849	0.136708861	0.211055276	0.533057851	0.048627829	0.179882423	0.048627829	0.08041958	0.227386935	0.238337574	0.08919598	0.327889447	0.842597147	8289.248147	3741682.859	0.834361602	-0.618322689	-0.773527726
 	442	442	17031421200	39	70	0.125774941	310.0776648	90	556.5496548	124.4285714	17031421200	17031421200	1497	0.033395176	0.156555773	0.3283859	0.322274882	0.020708083	0.043359041	0.010688043	0.087751371	0.165120594	0.144539615	0.139146568	0.430426716	0.900815217	9016.555395	3506390.089	0.987665458	-0.901845423	-0.066351082
 	443	443	17031430101	114	138	0.127230806	896.0094113	75.2	1084.642972	143.4	17031430101	17031430101	3431	0.046468401	0.138525155	0.139405204	0.351796407	0.01340717	0.066665217	0.010492568	0.132604238	0.179677819	0.170152856	0.099752169	0.421313507	0.929758088	7989.245362	3546977.127	0.951985465	-0.674101994	-0.563871038
 	444	444	17031430102	42	89	0.176338676	238.178039	65	504.7106066	105.5	17031430102	17031430102	2944	0.016474465	0.149476831	0.138934651	0.222707424	0.074048913	0.135738726	0.036345109	0.056632459	0.08841296	0.295798319	0.19549698	0.321252059	0.862504265	11788.01982	4916020.473	0.837154454	-0.680258214	-0.635147225
 	445	445	17031430200	128	206	0.257482631	497.1209109	76	800.053966	139.6666667	17031430200	17031430200	4866	0.105061676	0.104238259	0.170991068	0.500881834	0.008425812	0.121794381	0	0.091877497	0.163760102	0.285206718	0.096554658	0.345810293	0.814015619	10744.69498	7178175.063	1.235356835	-0.921845009	-0.789811355
 	446	446	17031430300	58	123	0.157911537	367.2942537	92.2	778.9171243	159.4	17031430300	17031430300	2391	0.092134831	0.025454545	0.134831461	0.674632353	0	0.019951788	0.00334588	0.13570939	0.120224719	0.182732607	0.204494382	0.535955056	0.897717667	8815.503716	4402303.373	2.213570106	-1.090389452	-0.560662749
 	447	447	17031430400	78	155	0.21049997	370.5463703	95.6666667	736.3421461	165	17031430400	17031430400	2934	0.011331445	0.141741071	0.216241737	0.390459364	0.062372188	0.070475245	0	0.107465525	0.095372993	0.193587417	0.162417375	0.522190746	0.801437864	10539.42579	5868378.902	1.218915406	-0.739866962	-0.926552149
 	448	448	17031430500	93	193	0.130250777	714.0072581	69.1428571	1481.756998	116.5714286	17031430500	17031430500	3543	0.052664975	0.151133501	0.123096447	0.486821705	0.041490262	0.062777382	0.023990968	0.109243697	0.085025381	0.115275142	0.149111675	0.468274112	0.872043317	8141.667463	3631168.73	1.44531256	-0.707483781	-0.918548501
 	449	449	17031430600	39	84	0.126775182	307.6311886	76.125	662.5902523	122.625	17031430600	17031430600	1732	0.045977011	0.102719033	0.356321839	0.29925187	0.017321016	0.165849063	0.009815242	0.085231447	0.185344828	0.290892193	0.063218391	0.271551724	0.9078478	7991.946927	3534275.104	0.583069611	-0.749992682	0.230247779
 	450	450	17031430700	33	55	0.073152712	451.1110956	70.8	751.851826	119.8	17031430700	17031430700	2562	0.015885624	0.135683761	0.122319301	0.592427617	0.032786885	0.185451391	0.010928962	0.080504365	0.156473392	0.226756198	0.151707705	0.442414615	0.874458874	6400.488853	2039372.405	1.327452584	-0.837292024	-0.879252405
 	451	451	17031430800	24	43	0.126675523	189.4604378	78.2857143	339.4499511	147.8571429	17031430800	17031430800	1549	0.055319149	0.198879552	0.4	0.136904762	0.020012912	0.12423309	0.010329245	0.110037175	0.209929078	0.379562044	0.046808511	0.185815603	0.912337662	7981.518517	3531496.767	-0.041495465	-0.821452177	0.218066714
 	452	452	17031430900	43	67	0.129934833	330.9351224	73.6666667	515.6430977	153.5	17031430900	17031430900	1356	0.031152648	0.038076152	0.369158879	0.319148936	0.05899705	0.039304174	0	0.082352941	0.119937695	0.262008734	0.042056075	0.355140187	0.799847793	8113.946348	3622360.77	0.776767163	-0.45877529	-0.149599796
 	453	453	17031431200	44	143	0.253023743	173.896724	93.1428571	565.1643532	165.2857143	17031431200	17031431200	2975	0.019090909	0.069168506	0.622727273	0.112654321	0.017142857	0.092395283	0.01512605	0.095103197	0.341818182	0.388646288	0.036363636	0.196363636	0.885042017	10621.97415	7053868.898	-0.206715497	-0.790211411	1.027336203
 	454	454	17031431301	131	187	0.156022621	839.6218379	89	1198.54415	168.1428571	17031431301	17031431301	3319	0.043367347	0.047804878	0.18962585	0.411594203	0.037661946	0.119288717	0.008436276	0.184231698	0.097789116	0.228909719	0.220238095	0.378401361	0.671441634	9614.344379	4349643.645	1.321520498	-0.8335896	-1.203676648
 	455	455	17031431302	132	190	0.168897922	781.5371487	64.6666667	1124.939835	117.5	17031431302	17031431302	4161	0.10870908	0.081557678	0.140827671	0.506214689	0.026435953	0.0468188	0.017784186	0.162814764	0.174799259	0.154340836	0.167387276	0.403335392	0.739141288	9565.051755	4708584.98	1.487638989	-0.857031805	-1.21508417
 	456	456	17031431400	117	193	0.415384821	281.6665271	94.5	464.6293994	135.75	17031431400	17031431400	6406	0.072611465	0.142619543	0.131528662	0.372228705	0.029347487	0.197417559	0.01451764	0.105631211	0.13089172	0.215024834	0.147770701	0.347452229	0.744472521	18162.45905	11580217.88	1.10736957	-0.848527737	-1.131683065
 	457	457	17031440101	163	235	0.145568935	1119.744398	96.1666667	1614.355421	195	17031440101	17031440101	4020	0.074384787	0.256611866	0.033557047	0.539509537	0.001741294	0.138043984	0.028109453	0.149150191	0.036353468	0.038834951	0.149888143	0.360178971	0.792111959	8469.894325	4058212.775	1.268317525	-0.804865122	-1.687565099
 	458	458	17031440102	103	302	0.242290783	425.1090309	72.25	1246.436188	133.125	17031440102	17031440102	3431	0.040100251	0.084385382	0.15914787	0.57012987	0.018361994	0.16327727	0.0271058	0.100903023	0.109022556	0.204152249	0.09085213	0.354636591	0.843842074	11619.27274	6754652.348	1.062272863	-0.495933795	-0.989252361
 	459	459	17031440201	110	190	0.20523587	535.9686887	97.4285714	925.7640987	192.1428571	17031440201	17031440201	4805	0	0.112596401	0.19140625	0.434737924	0.012695109	0.088358186	0.019562955	0.133876907	0.143229167	0.194480946	0.095486111	0.276475694	0.796567602	11315.71638	5721624.785	0.640977696	-0.542008915	-0.869194056
 	460	460	17031440202	70	156	0.301827168	231.920806	79.7142857	516.852082	159.8571429	17031440202	17031440202	3507	0.010391198	0.118016321	0.416870416	0.320645905	0.017964072	0.049983052	0.020245224	0.077732519	0.246943765	0.355972833	0.099022005	0.252444988	0.871449067	13973.1153	8414424.852	0.320922616	-0.856438705	0.158125283
 	461	461	17031440300	95	205	0.500052253	189.9801458	83	409.9571567	185.25	17031440300	17031440300	4775	0.037688442	0.09925187	0.622613065	0.198297872	0.017172775	0.057249308	0	0.13223344	0.292462312	0.303606374	0.069346734	0.140201005	0.920908708	15918.6366	13940600.98	0.045001152	-0.927867771	1.187171344
 	462	462	17031440600	34	73	0.257392878	132.0937871	66	283.6131312	165.1428571	17031440600	17031440600	1980	0.016752577	0.166866747	0.867268041	0.202380952	0.025757576	0.00704571	0.003535354	0.094521373	0.37242268	0.307036247	0.045103093	0.18685567	0.92020202	11346.13491	7175672.899	-0.264855998	-1.116364659	1.688328601
 	463	463	17031440700	16	53	0.126438392	126.5438423	62.6666667	419.1764776	149.8333333	17031440700	17031440700	1513	0.010835913	0.143418468	0.704334365	0.179878049	0.152676801	0.049207376	0	0.148953301	0.241486068	0.323396567	0.068111455	0.159442724	0.794448116	7958.292511	3524885.981	-0.113441864	-0.597409148	0.773105124
 	464	464	17031440800	37	61	0.107755331	343.3704836	55.4	566.0972837	139.6	17031440800	17031440800	1553	0.058309038	0.099609375	0.27696793	0.250909091	0.00772698	0.028030412	0	0.105004102	0.090379009	0.135746606	0.104956268	0.412536443	0.861932939	11429.21818	3004034.194	1.104746122	-0.75867638	-0.158804517
 	465	465	17031440900	37	102	0.286742365	129.0356939	32	355.720021	65.3333333	17031440900	17031440900	2403	0.034627492	0.136507937	0.464847849	0.284274194	0.013316687	0.024782969	0.000416146	0.062910284	0.232948583	0.276229994	0.122770199	0.269674711	0.895689655	11852.25086	7993886.363	0.520559031	-1.035977435	0.470551489
 	466	466	17031450300	68	134	0.527736172	128.8522628	71.375	253.9147532	147.75	17031450300	17031450300	3650	0.018368846	0.050209205	0.679647318	0.189281642	0.011232877	0.036902383	0	0.101131071	0.288023512	0.204376855	0.088170463	0.149889787	0.91708264	18353.178	14712381.26	0.212374618	-0.91764845	1.554249094
 	467	467	17031460100	82	111	2.118897971	38.69936217	75	52.38572196	112.8571429	17031460100	17031460100	3133	0.047058824	0.146582734	0.397285068	0.284090909	0.080753272	0.365252404	0.222789658	0.19681994	0.16561086	0.187131367	0.099547511	0.315837104	0.889497423	37701.45019	59071248.91	0.582451756	-0.232617557	-0.058884055
 	468	468	17031460200	40	56	0.231754413	172.5964975	71.25	241.6350964	108.75	17031460200	17031460200	2678	0.067065868	0.193579767	0.382035928	0.335174954	0.158700523	0.588137737	0.488424197	0.103869654	0.188023952	0.104004782	0.156886228	0.361676647	0.783044316	11132.85099	6460916.391	0.879277844	0.161561052	-0.617374139
 	469	469	17031460301	44	79	0.187624841	234.5105255	59	421.052989	97.8	17031460301	17031460301	2917	0.074501574	0.094765343	0.464847849	0.376106195	0.155296538	0.459865442	0.302022626	0.110087517	0.14270724	0.090128755	0.077649528	0.280167891	0.787456446	9117.162203	5230659.436	0.84328458	0.153456547	-0.134476808
 	470	470	17031460302	90	173	0.250410396	359.4099983	73.4	690.8658857	115.2	17031460302	17031460302	3468	0.070247934	0.046653144	0.344628099	0.343966713	0.06372549	0.177128357	0.071222607	0.171072508	0.055371901	0.12482066	0.161983471	0.331404959	0.809115123	12050.98725	6981013.258	1.336166554	-0.590960578	-0.089740512
 	471	471	17031460400	70	143	0.25195541	277.8269377	67.125	567.5607442	135.875	17031460400	17031460400	3458	0.062893082	0.06259542	0.419811321	0.310513447	0.018218623	0.048711448	0.004626952	0.074279379	0.221698113	0.213315813	0.130503145	0.200471698	0.912864292	13194.73056	7024085.605	0.808150947	-0.947955768	0.717903199
 	472	472	17031460500	88	224	0.493162037	178.4403369	95.4	454.2117666	182	17031460500	17031460500	4816	0.024898144	0.160945163	0.538252603	0.248484848	0.010797342	0.00703488	0.006436877	0.082597279	0.224083296	0.216176898	0.094612947	0.161611589	0.926388022	17877.51245	13748513.53	0.194102247	-0.930789239	0.819476535
 	473	473	17031460600	26	45	0.10062759	258.3784419	58.3333333	447.1934572	101.1666667	17031460600	17031460600	1044	0.036619718	0.201101928	0.4	0.152466368	0.114942529	0.410682829	0.204022989	0.11622276	0.154929577	0.142037303	0.163380282	0.149295775	0.806763285	7519.071602	2805324.992	0.397156471	-0.411183232	0.035592897
 	474	474	17031460700	69	72	0.16314806	422.928718	49	441.3169231	73.6	17031460700	17031460700	2775	0.078142695	0.174473068	0.252548131	0.554396423	0.156036036	0.555128318	0.366486486	0.18359375	0.144960362	0.072141213	0.081540204	0.490373726	0.804994491	9478.840638	4548288.692	1.227102681	0.257808236	-1.234451626
 	475	475	17031461000	32	83	0.238175346	134.3547956	36.6	348.4827511	67.4	17031461000	17031461000	1533	0.035236938	0.046321526	0.093560146	0.241176471	0.114807567	0.504625995	0.295499022	0.06255012	0.046172539	0.10296846	0.238153098	0.404617254	0.706781915	12276.57397	6639921.019	1.680533574	-0.192040721	-0.870817443
 	476	476	17031470100	51	85	0.613569776	83.12013081	56.4	138.5335513	125.5	17031470100	17031470100	2254	0.034196891	0.066897347	0.467357513	0.197095436	0.054125998	0.049573311	0.014640639	0.12749616	0.192746114	0.140634351	0.12642487	0.248704663	0.905272565	18167.66248	17105275.21	0.663040412	-0.69763856	0.776336638
 	477	477	17031480100	46	80	0.25471886	180.5912602	55.5	314.0717569	124.3333333	17031480100	17031480100	2208	0.011376564	0.075839653	0.789533561	0.125	0.019927536	0.021575652	0	0.051010101	0.448236633	0.282108805	0.039817975	0.076222981	0.927536232	13414.77422	7101125.871	-0.283919499	-1.044776569	2.089851703
 	478	478	17031480200	19	45	0.110440189	172.0388219	66.8571429	407.4603676	152.2857143	17031480200	17031480200	1143	0.032945736	0.189376443	0.480620155	0.2265625	0.006999125	0.034689452	0	0.077620968	0.203488372	0.285557987	0.114341085	0.158914729	0.82155477	7491.407355	3078883.449	0.266268217	-1.126461091	0.364120341
 	479	479	17031480300	25	64	0.160523227	155.7407017	60.6	398.6961963	114.4	17031480300	17031480300	1159	0.020408163	0.015306122	0.530612245	0.213815789	0.011216566	0.065944505	0.026747196	0.115498519	0.300556586	0.321151717	0.072356215	0.202226345	0.941328732	10209.17478	4475112.829	0.406309714	-0.853935964	1.326189126
 	480	480	17031480400	63	161	0.698840151	90.14937099	52	230.3817259	98.4	17031480400	17031480400	5662	0.065765766	0.139216432	0.863963964	0.10530138	0.016072059	0.076136547	0.013952667	0.061370407	0.342792793	0.282394212	0.074774775	0.12972973	0.934952145	17907.06446	19482467.32	-0.076950306	-1.210857594	1.99418506
 	481	481	17031480500	46	102	0.526483867	87.37209789	52.1	193.7381301	104	17031480500	17031480500	3016	0.069829902	0.048627451	0.694717995	0.200892857	0.123342175	0.219167754	0.11505305	0.074131274	0.278424351	0.19270073	0.107430618	0.157564906	0.899535809	18413.80709	14677469.14	0.480372113	-0.54922301	1.480640869
 	482	482	17031490300	34	90	0.244288596	139.1796449	60.4285714	368.4167071	136.5714286	17031490300	17031490300	2430	0.072580645	0.131696429	0.64516129	0.296428571	0.091769547	0.079001507	0.017695473	0.03539823	0.275345622	0.325974026	0.099078341	0.19124424	0.895411327	10392.84891	6810347.943	0.442337818	-0.982180168	1.076274094
 	483	483	17031490400	20	30	0.091803064	217.8576533	42.25	326.7864799	94	17031490400	17031490400	839	0.038888889	0.109452736	0.611111111	0.063106796	0.030989273	0	0	0.090439276	0.305555556	0.297939778	0.077777778	0.091666667	0.911330049	7898.475563	2559312.291	-0.140580662	-0.902516782	1.285607331
 	484	484	17031490500	47	99	0.550560285	85.36758147	50.4285714	179.8168205	88.5714286	17031490500	17031490500	2084	0.015089163	0.104591837	0.673525377	0.242661448	0.040307102	0.132945557	0.010556622	0.122735243	0.341563786	0.394932936	0.061728395	0.130315501	0.799128751	16467.19632	15348678.46	-0.154576136	-0.947687422	0.843500656
 	485	485	17031490600	75	102	0.263761081	284.3482428	52.1428571	386.7136102	102.7142857	17031490600	17031490600	1558	0.036363636	0	0.772727273	0.213917526	0.064826701	0.041654239	0	0.125094197	0.250909091	0.175438596	0.270909091	0.189090909	0.903080873	10797.62272	7353207.517	1.00973754	-1.324560414	2.065806757
 	486	486	17031490700	64	106	0.247199544	258.9001541	87.3333333	428.8033803	157.1666667	17031490700	17031490700	2834	0.043329533	0.089965398	0.704675029	0.21686747	0.01905434	0.00915327	0.004587156	0.174666667	0.205245154	0.130971551	0.136830103	0.250855188	0.776993649	10562.59289	6891500.195	0.570545021	-1.04766637	0.888286727
 	487	487	17031490800	83	121	0.416717511	199.1756954	74.4285714	290.364568	147.1428571	17031490800	17031490800	4110	0.060013957	0.154304636	0.682484299	0.285714286	0.008515815	0.04370617	0.003892944	0.138738224	0.214235869	0.197153766	0.117236567	0.233775297	0.922284874	16108.84171	11617370.98	0.541273086	-1.182032205	1.200305646
 	488	488	17031490901	83	123	0.326438895	254.258917	85.3333333	376.7933349	160	17031490901	17031490901	3768	0.021126761	0.053418803	0.35915493	0.191685912	0.005042463	0.009001239	0.020435244	0.163648337	0.219014085	0.133945656	0.240140845	0.174647887	0.766036731	14110.40268	9100557.696	0.701936119	-0.985541257	0.09388222
